TIME,X error,Y error,X,Y,thetaX,thetaY,slidingY,slidingY,error_x_dot,error_y_dot,saturation_x,saturation_y
17.630930423736572,-8,-9,319,246,-0.3061849357011635,-0.22067382753237008,-0.01,-0.009,0.0,0.0,0,0
17.663707494735718,-8,-9,319,246,-0.3061849357011635,-0.22067382753237008,-0.01,-0.009,0.0,0.0,0,0
17.695049047470093,-9,-10,320,247,-0.3061849357011635,-0.22067382753237008,-0.01,-0.009,0.0,0.0,0,0
17.72803044319153,-8,-10,319,247,-0.5677189147420604,-0.4248150127113661,-0.02671150386693895,-0.025461503866938975,-0.01546150386693895,-0.015461503866938975,0,0
17.75962209701538,-8,-9,319,246,-0.06610602301954961,-0.2449479485609308,0.005632538966702185,-0.01,0.015632538966702185,0.0,0,0
17.791364431381226,-8,-10,319,247,-0.3061849357011635,-0.026081722899789817,-0.01,0.006826965020187934,0.0,0.015826965020187933,0,0
17.83923888206482,-8,-9,319,246,-0.3061849357011635,-0.4280849752911918,-0.01,-0.025751834576413786,0.0,-0.015751834576413784,0,0
17.87132716178894,-8,-9,319,246,-0.3061849357011635,-0.092236291433757,-0.01,0.0014439840637450307,0.0,0.01044398406374503,0,0
17.90354084968567,-7,-10,318,247,-0.3061849357011635,-0.22067382753237008,-0.01,-0.009,0.0,0.0,0,0
17.935415506362915,-7,-9,318,246,-0.02962004608157647,-0.42548939876447434,0.006771352339505899,-0.025521352339505914,0.0155213523395059,-0.015521352339505912,0,0
17.967034578323364,-8,-9,319,246,-0.2682471276480782,-0.02779053763876766,-0.00875,0.006686443467073587,0.0,0.015686443467073586,0,0
17.9991934299469,-8,-9,319,246,-0.5293562901906093,-0.22067382753237008,-0.0253435177055897,-0.009,-0.015343517705589699,0.0,0,0
18.031002283096313,-8,-10,319,247,-0.3061849357011635,-0.22067382753237008,-0.01,-0.009,0.0,0.0,0,0
18.06353759765625,-7,-9,318,246,-0.3061849357011635,-0.42233060548443896,-0.01,-0.02524115176092677,0.0,-0.015241151760926771,0,0
18.095921516418457,-7,-9,318,246,-0.02457082506346064,-0.025755920789484073,0.007103765846947028,0.006853765846947043,0.01585376584694703,0.015853765846947043,0,0
18.127381086349487,-8,-9,319,246,-0.2682471276480782,-0.22067382753237008,-0.00875,-0.009,0.0,0.0,0,0
18.159359216690063,-8,-8,319,245,-0.5370977056324523,-0.22067382753237008,-0.02589341497980311,-0.009,-0.015893414979803108,0.0,0,0
18.191030025482178,-8,-7,319,244,-0.3061849357011635,-0.00975695034158368,-0.01,0.007162582874825562,0.0,0.015162582874825562,0,0
18.23932647705078,-7,-7,318,244,-0.3061849357011635,0.022155292863234734,-0.01,0.008787646328151467,0.0,0.015787646328151467,0,0
18.271305084228516,-8,-6,319,243,-0.10561774348894064,-0.171979502500152,0.0018210152378936115,-0.007,0.010571015237893612,0.0,0,0
